typeofaction,sourceid,destinationid,amountofmoney,date,isfraud,typeoffraud
cash-in,505,948,2558.46,2020-08-30 09:48,0,none
transfer,346,837,5896.8,2021-11-19 13:08,0,none
cash-in,998,5,600.32,2021-04-12 11:22,0,none
cash-in,325,230,3961.11,2024-11-04 10:37,0,none
cash-in,121,411,9863.48,2020-06-04 08:07,0,none
cash-in,993,252,4314.48,2022-12-02 13:32,0,none
cash-in,90,332,1258.97,2021-09-03 17:11,0,none
cash-in,62,2,2655.65,2020-09-04 13:00,0,none
transfer,540,155,19512.33,2022-10-16 23:31,1,type1
transfer,540,53,20109.31,2024-05-15 02:50,1,type1
transfer,540,546,19086.03,2024-06-25 16:13,1,type1
transfer,540,624,19211.76,2020-03-07 03:08,1,type1
transfer,540,96,19357.14,2020-08-30 01:14,1,type1
transfer,792,214,211.66,2022-08-28 19:25,1,type2
transfer,234,934,207.06,2022-08-28 19:26,1,type2
transfer,972,69,212.71,2022-08-28 19:27,1,type2
transfer,499,399,211.0,2022-08-28 19:28,1,type2
transfer,874,52,217.94,2022-08-28 19:29,1,type2
transfer,579,177,19920.12,2021-06-05 07:50,1,type3
transfer,283,177,19518.18,2021-09-04 03:39,1,type3
transfer,743,177,19494.96,2020-12-07 12:49,1,type3
transfer,186,177,19217.17,2022-01-18 06:48,1,type3
transfer,987,177,20741.91,2024-09-20 06:56,1,type3
transfer,160,801,825.32,2023-08-27 22:32,0,none
transfer,764,486,3369.41,2023-03-29 22:16,0,none
cash-in,267,416,2199.38,2020-10-07 11:33,0,none
transfer,276,58,9429.2,2020-02-29 16:24,0,none
transfer,297,147,2370.46,2022-05-13 13:14,0,none
cash-in,644,669,7622.39,2023-01-11 09:15,0,none
transfer,625,203,126.0,2023-04-20 03:04,0,none
cash-in,467,237,5968.78,2022-10-25 18:41,0,none
cash-in,160,712,8805.4,2020-11-10 02:04,0,none
transfer,886,405,9937.06,2022-11-18 09:03,0,none
cash-in,818,235,7719.35,2021-09-18 09:18,0,none
transfer,778,519,8133.12,2024-05-31 02:01,0,none
transfer,927,45,1632.8,2021-09-06 11:09,0,none
transfer,266,411,4970.39,2021-01-20 18:21,0,none
cash-in,280,338,5148.5,2020-01-25 06:54,0,none
transfer,848,667,20756.47,2021-09-30 04:59,1,type1
transfer,848,46,19541.94,2021-07-11 14:43,1,type1
transfer,848,827,19312.06,2021-10-11 01:10,1,type1
transfer,848,397,19800.01,2021-04-19 18:10,1,type1
transfer,848,479,19019.77,2021-09-01 23:39,1,type1
transfer,76,377,715.51,2020-05-02 21:38,1,type2
transfer,203,648,683.11,2020-05-02 21:39,1,type2
transfer,36,537,710.12,2020-05-02 21:40,1,type2
transfer,605,688,679.94,2020-05-02 21:41,1,type2
transfer,481,522,676.95,2020-05-02 21:42,1,type2
transfer,707,235,19334.73,2020-12-01 21:36,1,type3
transfer,18,235,20032.24,2020-07-19 20:48,1,type3
transfer,146,235,20296.64,2024-11-27 03:31,1,type3
transfer,554,235,20611.96,2023-02-16 21:24,1,type3
transfer,764,235,19733.57,2023-11-08 07:24,1,type3
transfer,45,922,7721.84,2023-06-06 11:47,0,none
transfer,741,507,1898.33,2021-10-30 03:56,0,none
transfer,108,501,6399.87,2022-04-08 17:05,0,none
transfer,803,75,9810.9,2023-12-03 11:07,0,none
cash-in,310,296,8723.41,2024-09-15 19:02,0,none
transfer,737,973,2389.67,2023-06-02 19:18,0,none
transfer,309,172,5842.42,2022-02-05 03:11,0,none
transfer,999,187,7939.44,2020-06-01 00:55,0,none
transfer,539,135,1422.85,2021-01-25 18:21,0,none
cash-in,987,595,4779.59,2022-12-27 00:20,0,none
cash-in,417,967,7769.99,2021-09-15 11:14,0,none
transfer,991,4,1211.62,2020-08-23 18:20,0,none
transfer,736,746,1255.45,2021-07-17 08:58,0,none
transfer,608,459,34.74,2021-05-03 07:34,0,none
cash-in,839,712,7754.05,2020-08-12 04:19,0,none
transfer,271,946,19744.24,2022-09-28 10:07,1,type1
transfer,271,488,20110.78,2022-12-20 17:16,1,type1
transfer,271,116,20203.09,2024-05-07 15:24,1,type1
transfer,271,1,19815.84,2022-03-23 23:34,1,type1
transfer,271,798,19041.34,2021-02-04 22:39,1,type1
transfer,352,490,819.74,2020-09-24 11:36,1,type2
transfer,904,603,856.62,2020-09-24 11:37,1,type2
transfer,128,667,856.44,2020-09-24 11:38,1,type2
transfer,295,72,884.49,2020-09-24 11:39,1,type2
transfer,85,621,836.84,2020-09-24 11:40,1,type2
transfer,881,977,20019.66,2020-07-31 15:50,1,type3
transfer,851,977,20138.07,2022-06-21 03:48,1,type3
transfer,41,977,20822.9,2022-02-21 23:37,1,type3
transfer,640,977,20059.23,2020-05-16 22:41,1,type3
transfer,600,977,20286.12,2020-08-25 22:35,1,type3
cash-in,541,895,981.17,2022-06-13 04:59,0,none
transfer,392,107,5957.26,2024-10-18 20:30,0,none
cash-in,759,66,4110.48,2022-07-15 23:49,0,none
cash-in,753,277,4138.59,2024-02-13 05:37,0,none
cash-in,780,68,4770.76,2024-10-21 05:11,0,none
transfer,310,959,1845.51,2024-08-05 13:31,0,none
cash-in,378,235,7335.72,2021-08-28 11:36,0,none
cash-in,95,481,1106.06,2022-07-12 03:51,0,none
transfer,597,950,5414.99,2021-09-24 08:20,0,none
cash-in,895,131,3239.65,2020-04-21 08:42,0,none
cash-in,609,654,2180.83,2022-05-16 00:28,0,none
transfer,288,838,261.29,2023-10-26 13:45,0,none
transfer,227,808,2919.8,2024-12-02 02:20,0,none
cash-in,743,451,7234.58,2021-03-04 07:03,0,none
cash-in,328,960,6083.51,2020-09-05 11:51,0,none
transfer,809,461,20654.39,2021-04-27 16:57,1,type1
transfer,809,129,19887.14,2024-04-17 06:49,1,type1
transfer,809,530,19662.38,2021-09-14 14:37,1,type1
transfer,809,931,19919.97,2020-12-21 18:41,1,type1
transfer,809,802,20033.47,2021-09-28 01:17,1,type1
transfer,228,672,838.51,2022-12-05 17:04,1,type2
transfer,742,779,855.38,2022-12-05 17:05,1,type2
transfer,446,481,847.52,2022-12-05 17:06,1,type2
transfer,732,749,853.93,2022-12-05 17:07,1,type2
transfer,265,236,824.36,2022-12-05 17:08,1,type2
transfer,404,442,20478.45,2020-05-14 19:51,1,type3
transfer,436,442,20886.85,2022-08-17 14:09,1,type3
transfer,863,442,19284.38,2021-06-19 17:13,1,type3
transfer,412,442,20500.63,2023-03-16 16:36,1,type3
transfer,862,442,20837.82,2024-01-01 13:21,1,type3
cash-in,597,886,3513.0,2022-08-05 01:55,0,none
cash-in,882,141,2087.65,2022-03-05 07:25,0,none
transfer,303,140,1409.58,2024-07-22 08:35,0,none
cash-in,691,339,3512.57,2024-11-09 00:52,0,none
transfer,388,384,8253.24,2021-11-11 22:31,0,none
transfer,360,269,2465.0,2021-03-04 05:09,0,none
transfer,694,563,6953.8,2021-03-15 00:50,0,none
transfer,225,88,8328.61,2021-12-16 16:56,0,none
cash-in,594,691,4549.74,2020-08-12 13:50,0,none
transfer,119,864,6330.66,2022-03-18 08:05,0,none
cash-in,826,94,6749.14,2023-12-15 16:03,0,none
cash-in,655,448,8937.75,2020-04-23 09:09,0,none
transfer,452,833,8863.08,2023-02-15 03:05,0,none
cash-in,628,48,5327.63,2021-06-10 17:34,0,none
cash-in,638,193,256.88,2023-05-01 06:46,0,none
transfer,409,643,19158.48,2021-01-21 02:36,1,type1
transfer,409,937,20532.69,2020-03-21 09:50,1,type1
transfer,409,610,19006.41,2024-11-14 03:29,1,type1
transfer,409,103,20333.17,2024-06-19 18:03,1,type1
transfer,409,39,19867.49,2024-11-25 06:36,1,type1
transfer,968,9,620.44,2023-09-26 04:10,1,type2
transfer,51,123,597.89,2023-09-26 04:11,1,type2
transfer,991,91,569.26,2023-09-26 04:12,1,type2
transfer,115,449,600.74,2023-09-26 04:13,1,type2
transfer,906,597,590.73,2023-09-26 04:14,1,type2
transfer,674,444,20118.68,2021-06-20 04:46,1,type3
transfer,998,444,20254.98,2023-08-04 08:20,1,type3
transfer,361,444,19097.45,2020-11-18 01:54,1,type3
transfer,551,444,20723.39,2021-11-29 08:48,1,type3
transfer,313,444,19932.98,2022-01-25 19:06,1,type3
transfer,506,327,8622.04,2023-11-27 07:45,0,none
transfer,123,858,3514.44,2024-08-11 20:23,0,none
transfer,633,541,2943.47,2023-03-27 04:06,0,none
cash-in,733,7,352.49,2023-01-12 16:04,0,none
transfer,41,249,1249.37,2022-06-19 06:22,0,none
transfer,61,512,2926.21,2022-05-04 02:20,0,none
cash-in,992,304,2809.72,2023-12-07 03:03,0,none
cash-in,692,696,7020.66,2024-12-21 07:56,0,none
transfer,37,37,8477.67,2020-08-31 19:10,0,none
cash-in,610,835,6649.57,2022-05-02 02:59,0,none
cash-in,590,70,5066.94,2024-07-15 06:01,0,none
transfer,554,131,6003.44,2022-06-21 01:09,0,none
transfer,841,490,260.06,2022-10-27 13:53,0,none
transfer,172,546,2277.27,2021-03-08 08:47,0,none
transfer,157,391,2744.62,2021-10-17 05:22,0,none
transfer,801,31,19245.96,2022-01-25 19:59,1,type1
transfer,801,64,20124.28,2023-05-03 14:12,1,type1
transfer,801,47,19491.81,2020-08-24 12:57,1,type1
transfer,801,337,20924.7,2022-09-04 13:07,1,type1
transfer,801,247,19941.18,2023-12-31 16:50,1,type1
transfer,963,731,637.66,2022-03-24 11:04,1,type2
transfer,290,445,622.87,2022-03-24 11:05,1,type2
transfer,373,16,631.6,2022-03-24 11:06,1,type2
transfer,250,153,669.61,2022-03-24 11:07,1,type2
transfer,240,855,664.98,2022-03-24 11:08,1,type2
transfer,594,134,20261.23,2020-05-18 18:58,1,type3
transfer,403,134,19037.13,2024-12-07 03:28,1,type3
transfer,929,134,19984.66,2021-03-25 08:18,1,type3
transfer,875,134,19769.08,2021-11-14 11:27,1,type3
transfer,197,134,20793.16,2024-06-29 11:06,1,type3
transfer,53,303,1516.79,2022-11-29 04:08,0,none
cash-in,699,267,762.89,2024-08-18 02:17,0,none
cash-in,620,890,1977.45,2021-10-17 08:58,0,none
transfer,723,67,306.52,2020-11-06 20:51,0,none
transfer,14,495,7209.1,2021-05-12 06:41,0,none
transfer,746,472,1971.5,2023-10-13 07:48,0,none
transfer,246,874,3362.53,2021-04-02 10:39,0,none
cash-in,394,447,2118.63,2021-05-17 02:27,0,none
cash-in,619,316,9825.58,2020-09-17 14:42,0,none
transfer,144,499,7811.9,2023-03-01 01:26,0,none
transfer,492,524,5064.86,2021-08-13 01:51,0,none
transfer,89,880,1625.87,2021-05-29 17:38,0,none
cash-in,909,631,5885.57,2021-11-26 06:42,0,none
transfer,324,305,5598.38,2022-10-24 17:54,0,none
cash-in,339,802,9090.0,2024-01-28 16:47,0,none
transfer,376,572,19666.27,2021-10-17 04:57,1,type1
transfer,376,362,19569.22,2024-02-12 12:33,1,type1
transfer,376,155,19813.68,2024-11-22 12:53,1,type1
transfer,376,885,20652.34,2022-07-19 22:06,1,type1
transfer,376,645,20870.13,2021-05-30 14:27,1,type1
transfer,776,57,485.37,2022-10-05 02:35,1,type2
transfer,343,167,519.88,2022-10-05 02:36,1,type2
transfer,629,474,482.7,2022-10-05 02:37,1,type2
transfer,636,734,482.83,2022-10-05 02:38,1,type2
transfer,85,861,521.87,2022-10-05 02:39,1,type2
transfer,665,104,20320.11,2020-08-08 23:04,1,type3
transfer,284,104,20621.7,2021-01-31 22:32,1,type3
transfer,260,104,19027.82,2021-10-07 13:09,1,type3
transfer,74,104,20140.61,2021-12-18 23:25,1,type3
transfer,534,104,20843.17,2022-11-25 04:41,1,type3
transfer,78,764,9988.64,2024-03-13 15:54,0,none
transfer,190,851,6926.67,2022-12-13 11:55,0,none
cash-in,488,63,9531.17,2021-06-21 07:22,0,none
transfer,797,79,9756.47,2020-03-03 06:31,0,none
transfer,864,863,8296.4,2024-09-30 00:20,0,none
transfer,372,220,9997.45,2021-09-28 09:02,0,none
transfer,426,738,7533.56,2021-12-16 17:36,0,none
transfer,511,233,4364.88,2020-07-29 10:27,0,none
transfer,409,163,2278.34,2023-08-07 23:13,0,none
transfer,385,573,4881.43,2021-11-14 16:38,0,none
cash-in,375,57,136.74,2023-05-23 21:38,0,none
cash-in,469,755,3971.87,2021-06-24 05:20,0,none
cash-in,107,594,7391.23,2022-08-29 11:21,0,none
transfer,65,341,1153.02,2024-12-16 17:00,0,none
transfer,370,522,9303.0,2021-11-27 05:38,0,none
transfer,819,371,20842.04,2023-07-18 14:16,1,type1
transfer,819,25,19703.11,2021-09-26 11:03,1,type1
transfer,819,332,20895.39,2023-09-15 23:00,1,type1
transfer,819,516,19698.76,2024-11-06 19:54,1,type1
transfer,819,279,20014.47,2024-02-02 12:02,1,type1
transfer,450,976,482.25,2024-06-03 16:42,1,type2
transfer,281,40,468.44,2024-06-03 16:43,1,type2
transfer,510,379,463.48,2024-06-03 16:44,1,type2
transfer,410,436,442.45,2024-06-03 16:45,1,type2
transfer,880,283,450.81,2024-06-03 16:46,1,type2
transfer,308,790,20676.58,2021-06-24 16:01,1,type3
transfer,2,790,19108.56,2020-06-30 07:53,1,type3
transfer,870,790,20667.34,2022-09-20 03:32,1,type3
transfer,403,790,20749.32,2023-06-05 10:34,1,type3
transfer,113,790,19694.5,2020-08-13 15:22,1,type3
transfer,650,439,5084.49,2023-10-04 01:00,0,none
cash-in,65,328,5919.62,2023-05-17 13:40,0,none
transfer,933,690,4048.67,2024-05-17 10:07,0,none
transfer,477,576,8343.75,2023-12-06 15:55,0,none
transfer,52,361,6890.59,2023-02-17 07:43,0,none
transfer,539,475,1660.39,2020-02-24 12:08,0,none
transfer,109,100,3364.16,2021-11-08 17:56,0,none
transfer,528,126,4622.0,2020-07-23 11:26,0,none
cash-in,242,871,879.69,2022-07-02 09:37,0,none
cash-in,972,778,8614.34,2024-04-01 10:34,0,none
cash-in,827,790,1358.13,2024-10-24 19:51,0,none
cash-in,559,406,9764.66,2021-07-26 04:49,0,none
cash-in,218,62,5441.73,2020-06-18 02:42,0,none
transfer,913,516,9900.57,2022-10-19 21:50,0,none
transfer,751,805,7287.15,2020-08-01 00:06,0,none
transfer,933,494,19741.6,2021-01-17 22:19,1,type1
transfer,933,77,20628.85,2021-11-26 16:52,1,type1
transfer,933,347,19142.99,2023-06-15 11:20,1,type1
transfer,933,228,19884.93,2020-09-10 03:29,1,type1
transfer,933,747,20667.97,2023-10-20 11:52,1,type1
transfer,997,532,128.8,2021-09-15 16:15,1,type2
transfer,632,1,120.38,2021-09-15 16:16,1,type2
transfer,696,996,121.03,2021-09-15 16:17,1,type2
transfer,526,699,126.2,2021-09-15 16:18,1,type2
transfer,200,899,127.21,2021-09-15 16:19,1,type2
transfer,735,957,19053.36,2021-02-21 23:45,1,type3
transfer,649,957,20688.82,2022-10-07 19:36,1,type3
transfer,42,957,20294.26,2022-01-10 09:34,1,type3
transfer,250,957,20219.19,2020-03-09 08:23,1,type3
transfer,612,957,19226.03,2024-05-22 12:47,1,type3
cash-in,671,391,3802.13,2022-09-26 13:55,0,none
transfer,952,131,3099.65,2020-01-28 22:03,0,none
transfer,122,649,1373.2,2024-11-21 16:27,0,none
cash-in,487,121,4527.77,2023-09-17 03:07,0,none
cash-in,103,867,1076.77,2023-07-27 18:45,0,none
cash-in,93,376,2899.35,2021-12-01 01:32,0,none
transfer,329,91,6376.99,2020-12-28 04:47,0,none
cash-in,77,853,9444.57,2023-10-16 23:21,0,none
transfer,818,241,7590.75,2024-02-10 18:40,0,none
transfer,364,309,2790.69,2023-02-10 15:54,0,none
transfer,181,347,9970.67,2024-02-27 04:01,0,none
transfer,662,351,2661.22,2022-01-07 08:18,0,none
cash-in,911,57,8461.89,2024-06-25 08:26,0,none
transfer,365,710,1425.48,2020-01-14 12:07,0,none
cash-in,468,531,4552.61,2020-09-28 00:49,0,none
transfer,655,62,19889.44,2023-03-01 05:30,1,type1
transfer,655,722,20068.56,2021-10-15 03:14,1,type1
transfer,655,707,20101.43,2022-09-06 20:30,1,type1
transfer,655,442,20963.84,2021-11-30 13:21,1,type1
transfer,655,164,19837.93,2021-04-11 15:58,1,type1
transfer,252,695,570.61,2023-08-15 10:22,1,type2
transfer,464,104,571.46,2023-08-15 10:23,1,type2
transfer,410,422,561.5,2023-08-15 10:24,1,type2
transfer,265,711,521.47,2023-08-15 10:25,1,type2
transfer,305,787,527.88,2023-08-15 10:26,1,type2
transfer,642,287,20084.75,2020-06-16 07:10,1,type3
transfer,819,287,20068.46,2021-09-07 19:06,1,type3
transfer,415,287,20979.64,2022-12-25 07:17,1,type3
transfer,451,287,19291.3,2022-08-02 02:16,1,type3
transfer,122,287,19266.17,2022-07-24 04:46,1,type3
cash-in,434,993,7159.99,2020-01-23 11:00,0,none
cash-in,332,169,1804.81,2020-06-26 05:27,0,none
transfer,512,68,3368.31,2022-09-27 14:34,0,none
cash-in,421,561,7788.92,2023-03-31 09:22,0,none
cash-in,607,740,5410.1,2020-04-08 09:35,0,none
cash-in,385,561,7107.66,2022-02-13 03:56,0,none
cash-in,305,29,3679.06,2020-03-29 12:08,0,none
transfer,409,718,171.75,2020-01-06 12:38,0,none
cash-in,33,663,720.81,2023-09-26 02:02,0,none
cash-in,991,372,9060.47,2023-06-09 13:58,0,none
transfer,488,835,7710.55,2024-07-04 06:05,0,none
transfer,53,469,5757.81,2021-10-18 20:11,0,none
cash-in,703,62,3170.34,2020-06-28 07:28,0,none
transfer,931,491,7086.54,2022-09-17 17:47,0,none
cash-in,411,128,7173.19,2024-12-16 04:01,0,none
transfer,398,501,20080.25,2024-08-27 17:51,1,type1
transfer,398,892,19526.23,2020-11-17 06:03,1,type1
transfer,398,839,19610.88,2022-11-23 16:49,1,type1
transfer,398,273,19533.34,2020-03-05 12:50,1,type1
transfer,398,804,19652.6,2022-10-26 17:56,1,type1
transfer,759,237,341.29,2022-05-03 05:25,1,type2
transfer,431,248,345.99,2022-05-03 05:26,1,type2
transfer,411,681,359.73,2022-05-03 05:27,1,type2
transfer,449,878,359.01,2022-05-03 05:28,1,type2
transfer,4,309,346.64,2022-05-03 05:29,1,type2
transfer,204,828,20129.97,2020-06-28 15:33,1,type3
transfer,58,828,19120.5,2024-09-15 04:04,1,type3
transfer,864,828,19839.68,2020-08-13 05:16,1,type3
transfer,286,828,19636.85,2022-05-11 02:35,1,type3
transfer,575,828,20336.95,2021-09-03 03:02,1,type3
transfer,124,440,5727.32,2022-07-12 04:27,0,none
cash-in,948,439,5983.78,2023-01-06 13:40,0,none
cash-in,140,552,5028.24,2024-10-04 18:25,0,none
cash-in,758,247,5888.76,2023-07-18 03:50,0,none
transfer,511,384,3409.53,2020-06-06 10:32,0,none
cash-in,180,581,1614.7,2021-01-25 18:39,0,none
cash-in,911,251,8734.96,2020-09-19 13:04,0,none
cash-in,41,880,9329.15,2024-12-28 10:31,0,none
cash-in,921,813,2136.89,2022-12-24 19:16,0,none
transfer,335,735,8877.15,2023-01-26 11:04,0,none
cash-in,42,825,9969.29,2023-11-01 19:07,0,none
transfer,643,425,1585.88,2022-06-24 05:42,0,none
transfer,603,709,108.2,2023-12-14 10:59,0,none
cash-in,480,118,6448.71,2024-06-11 07:49,0,none
transfer,432,223,9449.07,2020-01-22 15:37,0,none
transfer,667,628,20853.14,2021-01-11 22:59,1,type1
transfer,667,694,20897.21,2020-12-03 13:47,1,type1
transfer,667,18,19828.66,2023-09-16 21:50,1,type1
transfer,667,669,19525.23,2021-05-17 13:51,1,type1
transfer,667,437,19560.67,2020-01-30 01:40,1,type1
transfer,473,536,771.54,2021-11-06 14:52,1,type2
transfer,821,966,756.69,2021-11-06 14:53,1,type2
transfer,159,440,812.74,2021-11-06 14:54,1,type2
transfer,159,640,795.8,2021-11-06 14:55,1,type2
transfer,491,895,770.63,2021-11-06 14:56,1,type2
transfer,966,796,19460.62,2022-04-07 05:01,1,type3
transfer,306,796,20078.47,2022-06-13 11:33,1,type3
transfer,586,796,19899.67,2020-02-19 19:28,1,type3
transfer,225,796,19617.85,2024-06-21 05:12,1,type3
transfer,588,796,20856.31,2020-08-05 02:51,1,type3
cash-in,839,79,9511.56,2024-05-23 02:32,0,none
cash-in,458,212,3730.8,2022-03-30 09:08,0,none
transfer,390,947,9052.39,2024-04-09 23:58,0,none
cash-in,551,955,5541.02,2024-04-04 14:02,0,none
transfer,555,5,2425.58,2020-02-13 05:01,0,none
transfer,741,980,8092.71,2021-08-29 07:10,0,none
transfer,465,51,4165.37,2021-01-10 20:30,0,none
transfer,678,872,6464.88,2021-05-21 14:15,0,none
transfer,982,852,6990.59,2022-12-28 12:46,0,none
cash-in,137,809,5622.96,2020-12-26 20:33,0,none
transfer,184,793,6321.42,2020-08-28 13:39,0,none
transfer,743,354,6552.5,2021-09-13 04:25,0,none
cash-in,475,93,3398.11,2023-11-20 11:08,0,none
transfer,828,771,9767.69,2024-09-16 20:23,0,none
cash-in,424,325,5837.01,2020-10-18 03:06,0,none
transfer,591,523,19093.1,2022-02-02 08:01,1,type1
transfer,591,863,19384.48,2023-10-12 03:48,1,type1
transfer,591,398,20697.06,2024-03-17 16:39,1,type1
transfer,591,925,19405.93,2021-12-31 22:00,1,type1
transfer,591,123,20682.67,2023-04-23 12:08,1,type1
transfer,652,910,937.94,2020-02-16 21:57,1,type2
transfer,346,14,877.27,2020-02-16 21:58,1,type2
transfer,207,973,912.42,2020-02-16 21:59,1,type2
transfer,680,273,898.19,2020-02-16 22:00,1,type2
transfer,620,263,884.98,2020-02-16 22:01,1,type2
transfer,466,143,19295.53,2024-02-02 18:28,1,type3
transfer,899,143,19868.07,2024-10-29 23:03,1,type3
transfer,498,143,20527.2,2021-12-09 13:53,1,type3
transfer,290,143,20220.38,2024-10-01 15:47,1,type3
transfer,877,143,19166.71,2022-10-11 01:46,1,type3
cash-in,719,742,3417.25,2023-04-09 22:52,0,none
transfer,459,488,4019.69,2021-02-04 00:03,0,none
cash-in,430,255,9028.0,2021-04-09 17:24,0,none
transfer,830,187,1045.71,2023-01-06 12:21,0,none
transfer,108,295,5700.76,2023-08-12 06:32,0,none
transfer,166,276,773.86,2023-07-04 08:25,0,none
transfer,239,24,6186.6,2024-10-31 22:18,0,none
transfer,457,722,9150.04,2021-11-12 01:08,0,none
transfer,230,475,1362.22,2021-06-13 20:00,0,none
cash-in,505,239,8902.57,2024-08-14 04:53,0,none
transfer,810,259,8651.45,2022-03-06 03:39,0,none
cash-in,951,730,4284.83,2020-01-23 12:51,0,none
cash-in,242,695,4353.34,2022-09-22 14:01,0,none
transfer,209,620,9487.64,2020-10-12 20:48,0,none
cash-in,366,437,7005.23,2023-08-12 03:27,0,none
transfer,596,445,20053.81,2020-10-27 16:36,1,type1
transfer,596,388,19457.18,2023-06-01 08:51,1,type1
transfer,596,802,19619.42,2024-03-08 07:09,1,type1
transfer,596,693,20994.02,2023-08-19 18:02,1,type1
transfer,596,984,20216.48,2021-08-08 16:12,1,type1
transfer,122,295,139.94,2023-06-26 08:29,1,type2
transfer,910,480,134.01,2023-06-26 08:30,1,type2
transfer,327,107,143.66,2023-06-26 08:31,1,type2
transfer,542,563,145.7,2023-06-26 08:32,1,type2
transfer,328,711,134.95,2023-06-26 08:33,1,type2
transfer,774,205,20521.35,2024-07-04 11:34,1,type3
transfer,949,205,20640.61,2023-11-12 00:53,1,type3
